id	rank	name	childcount	min	max	mode	median	mean	stddev	sum16slist
8800	genus	Bifidobacterium	70	2	6	4	4.0	3.51	0.94	[4, 4, 5, 4, 2, 4, 4, 4, 4, 3, 4, 3, 3, 3, 4, 4, 3, 3, 2, 4, 4, 4, 3, 4, 4, 4, 2, 4, 4, 4, 2, 2, 2, 2, 2, 3, 2, 3, 3, 3, 4, 5, 5, 4, 5, 5, 4, 4, 4, 4, 2, 4, 2, 5, 6, 4, 5, 3, 2, 3, 3, 3, 3, 3, 4, 4, 3, 3, 4, 4]
8801	genus	Alloactinosynnema	1	3	3	3	3	3.00	0.00	[3]
8802	genus	Advenella	2	2	2	2	2.0	2.00	0.00	[2, 2]
8803	genus	Dermabacter	1	3	3	3	3	3.00	0.00	[3]
8804	genus	Hahella	1	5	5	5	5	5.00	0.00	[5]
8805	genus	Thermobispora	1	4	4	4	4	4.00	0.00	[4]
8806	genus	Erysipelotrichaceae_incertae_sedis	1	5	5	5	5	5.00	0.00	[5]
8807	genus	Shewanella	29	8	14		9	9.34	1.35	[8, 9, 9, 9, 8, 8, 8, 10, 8, 8, 10, 12, 11, 10, 10, 10, 10, 14, 9, 10, 8, 10, 9, 10, 9, 8, 9, 8, 9]
8808	genus	Saccharofermentans	1	2	2	2	2	2.00	0.00	[2]
8809	genus	Alkaliphilus	2	8	10		9.0	9.00	1.00	[10, 8]
8810	genus	Nitrosococcus	4	2	2	2	2.0	2.00	0.00	[2, 2, 2, 2]
8811	genus	Laribacter	2	7	7	7	7.0	7.00	0.00	[7, 7]
8812	genus	Gemella	1	4	4	4	4	4.00	0.00	[4]
8813	genus	Nocardiopsis	5	5	6	5	5	5.20	0.40	[5, 5, 5, 5, 6]
8814	genus	Gp6	1	1	1	1	1	1.00	0.00	[1]
8815	genus	Thalassobaculum	2	1	1	1	1.0	1.00	0.00	[1, 1]
8816	genus	Minicystis	1	4	4	4	4	4.00	0.00	[4]
8817	genus	Nitrobacter	2	1	1	1	1.0	1.00	0.00	[1, 1]
8818	genus	Roseburia	1	4	4	4	4	4.00	0.00	[4]
8819	genus	Paludibacter	1	3	3	3	3	3.00	0.00	[3]
8820	genus	Desulfobacterium	1	6	6	6	6	6.00	0.00	[6]
8821	genus	Dehalobacter	3	3	4	3	3	3.33	0.47	[3, 3, 4]
8822	genus	Thioalkalivibrio	5	1	1	1	1	1.00	0.00	[1, 1, 1, 1, 1]
8823	genus	Sulfuricurvum	1	3	3	3	3	3.00	0.00	[3]
8824	genus	Spiribacter	2	1	1	1	1.0	1.00	0.00	[1, 1]
8825	genus	Pandoraea	18	2	4	4	4.0	3.67	0.67	[4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 2, 4, 4, 4, 4, 4, 2, 4]
8826	genus	Spongiimonas	1	3	3	3	3	3.00	0.00	[3]
8827	genus	Siansivirga	1	3	3	3	3	3.00	0.00	[3]
8828	genus	Fibrobacter	2	3	3	3	3.0	3.00	0.00	[3, 3]
8829	genus	Methanocella	2	2	3		2.5	2.50	0.50	[3, 2]
8830	genus	Clostridium XlVb	1	7	7	7	7	7.00	0.00	[7]
8831	genus	Jeotgalibaca	1	6	6	6	6	6.00	0.00	[6]
8832	genus	Magnetococcus	1	3	3	3	3	3.00	0.00	[3]
8833	genus	Thiohalobacter	1	1	1	1	1	1.00	0.00	[1]
8834	genus	Cystobacter	2	4	4	4	4.0	4.00	0.00	[4, 4]
8835	genus	Chryseobacterium	10	2	7	6	6.0	5.10	1.64	[2, 6, 6, 6, 7, 6, 6, 5, 5, 2]
8836	genus	Arsenicicoccus	1	2	2	2	2	2.00	0.00	[2]
8837	genus	Methylocystis	2	1	2		1.5	1.50	0.50	[1, 2]
8838	genus	Halothermothrix	1	4	4	4	4	4.00	0.00	[4]
8839	genus	Waddlia	1	2	2	2	2	2.00	0.00	[2]
8840	genus	Kosmotoga	2	2	2	2	2.0	2.00	0.00	[2, 2]
8841	genus	Caulobacter	8	2	2	2	2.0	2.00	0.00	[2, 2, 2, 2, 2, 2, 2, 2]
8842	genus	Sulfurovum	2	3	3	3	3.0	3.00	0.00	[3, 3]
8843	genus	Pannonibacter	1	3	3	3	3	3.00	0.00	[3]
8844	genus	Stigmatella	1	2	2	2	2	2.00	0.00	[2]
8845	genus	Jeongeupia	1	5	5	5	5	5.00	0.00	[5]
8846	genus	Rahnella	3	7	9	9	9	8.33	0.94	[7, 9, 9]
8847	genus	Ethanoligenens	1	3	3	3	3	3.00	0.00	[3]
8848	genus	Desulfurispirillum	1	3	3	3	3	3.00	0.00	[3]
8849	genus	Thermosipho	5	3	4	4	4	3.80	0.40	[4, 3, 4, 4, 4]
8850	genus	Parasutterella	1	6	6	6	6	6.00	0.00	[6]
8851	genus	GpVIII	1	3	3	3	3	3.00	0.00	[3]
8852	genus	Achromobacter	8	3	4	3	3.0	3.25	0.43	[3, 3, 3, 3, 3, 3, 4, 4]
8853	genus	Polynucleobacter	7	1	1	1	1	1.00	0.00	[1, 1, 1, 1, 1, 1, 1]
8854	genus	Slackia	1	2	2	2	2	2.00	0.00	[2]
8855	genus	Candidatus Endomicrobium	2	1	1	1	1.0	1.00	0.00	[1, 1]
8856	genus	Cellulomonas	4	2	2	2	2.0	2.00	0.00	[2, 2, 2, 2]
8857	genus	Nitrosomonas	6	1	1	1	1.0	1.00	0.00	[1, 1, 1, 1, 1, 1]
8858	genus	Thermosphaera	1	1	1	1	1	1.00	0.00	[1]
8859	genus	Acinetobacter	97	1	7	6	6	5.98	0.75	[6, 6, 6, 7, 6, 6, 6, 6, 2, 6, 6, 4, 6, 6, 6, 6, 6, 1, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
8860	genus	Xanthobacter	1	2	2	2	2	2.00	0.00	[2]
8861	genus	Syntrophomonas	1	3	3	3	3	3.00	0.00	[3]
8862	genus	Klebsiella	158	7	9	8	8.0	7.99	0.14	[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
8863	genus	Acetoanaerobium	1	6	6	6	6	6.00	0.00	[6]
8864	genus	Azospira	1	2	2	2	2	2.00	0.00	[2]
8865	genus	Brenneria	1	7	7	7	7	7.00	0.00	[7]
8866	genus	Serinicoccus	1	2	2	2	2	2.00	0.00	[2]
8867	genus	Dictyoglomus	2	2	2	2	2.0	2.00	0.00	[2, 2]
8868	genus	Rathayibacter	3	2	2	2	2	2.00	0.00	[2, 2, 2]
8869	genus	Lachnospiracea_incertae_sedis	5	4	8		5	6.00	1.67	[5, 5, 4, 8, 8]
8870	genus	Thiocystis	1	3	3	3	3	3.00	0.00	[3]
8871	genus	Weissella	11	5	11		8	7.73	1.71	[5, 6, 6, 6, 8, 8, 9, 11, 9, 9, 8]
8872	genus	Ruegeria	3	3	5		4	4.00	0.82	[3, 5, 4]
8873	genus	Caldisericum	1	1	1	1	1	1.00	0.00	[1]
8874	genus	Hydrogenophaga	4	1	2	2	2.0	1.75	0.43	[1, 2, 2, 2]
8875	genus	Finegoldia	1	4	4	4	4	4.00	0.00	[4]
8876	genus	Sulfitobacter	2	2	2	2	2.0	2.00	0.00	[2, 2]
8877	genus	Nitrosospira	3	1	1	1	1	1.00	0.00	[1, 1, 1]
8878	genus	Gallibacterium	1	6	6	6	6	6.00	0.00	[6]
8879	genus	Kytococcus	1	2	2	2	2	2.00	0.00	[2]
8880	genus	Desulfococcus	2	3	3	3	3.0	3.00	0.00	[3, 3]
8881	genus	Dickeya	5	7	7	7	7	7.00	0.00	[7, 7, 7, 7, 7]
8882	genus	Cronobacter	12	7	7	7	7.0	7.00	0.00	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
8883	genus	Intrasporangium	1	2	2	2	2	2.00	0.00	[2]
8884	genus	Bradyrhizobium	15	1	2	1	1	1.47	0.50	[1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2]
8885	genus	GpI	21	1	5	4	4	3.81	0.96	[4, 4, 4, 4, 5, 3, 4, 5, 3, 4, 2, 4, 1, 5, 4, 4, 4, 4, 4, 3, 5]
8886	genus	Magnetospira	1	2	2	2	2	2.00	0.00	[2]
8887	genus	Desulfomonile	1	1	1	1	1	1.00	0.00	[1]
8888	genus	Thermodesulfobacterium	2	1	1	1	1.0	1.00	0.00	[1, 1]
8889	genus	Desulfarculus	1	1	1	1	1	1.00	0.00	[1]
8890	genus	Paenalcaligenes	1	3	3	3	3	3.00	0.00	[3]
8891	genus	Salipiger	1	4	4	4	4	4.00	0.00	[4]
8892	genus	Leptotrichia	4	4	5	5	5.0	4.75	0.43	[5, 4, 5, 5]
8893	genus	Planktomarina	1	2	2	2	2	2.00	0.00	[2]
8894	genus	Stenotrophomonas	17	2	4	4	4	3.76	0.55	[4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 3, 4, 4, 4, 4, 4]
8895	genus	Desulfobulbus	1	2	2	2	2	2.00	0.00	[2]
8896	genus	Methylococcus	1	2	2	2	2	2.00	0.00	[2]
8897	genus	Novosphingobium	4	3	3	3	3.0	3.00	0.00	[3, 3, 3, 3]
8898	genus	Herminiimonas	3	2	2	2	2	2.00	0.00	[2, 2, 2]
8899	genus	Marinovum	1	2	2	2	2	2.00	0.00	[2]
8900	genus	Pelosinus	2	9	15		12.0	12.00	3.00	[9, 15]
8901	genus	Moraxella	12	4	4	4	4.0	4.00	0.00	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
8902	genus	Zhongshania	1	3	3	3	3	3.00	0.00	[3]
8903	genus	Helicobacter	98	1	2	2	2.0	1.89	0.32	[1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]
8904	genus	Phycisphaera	1	1	1	1	1	1.00	0.00	[1]
8905	genus	Sodalis	10	1	7	1	1.0	2.60	2.50	[7, 1, 1, 1, 1, 5, 7, 1, 1, 1]
8906	genus	Verrucosispora	1	3	3	3	3	3.00	0.00	[3]
8907	genus	Clostridium XII	1	6	6	6	6	6.00	0.00	[6]
8908	genus	Spiroplasma	23	1	2	1	1	1.09	0.28	[1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]
8909	genus	Kushneria	2	4	4	4	4.0	4.00	0.00	[4, 4]
8910	genus	Citrobacter	20	7	9	8	8.0	7.70	0.56	[7, 7, 8, 7, 8, 8, 8, 7, 7, 8, 8, 9, 8, 8, 8, 8, 8, 7, 8, 7]
8911	genus	Fluviicola	1	2	2	2	2	2.00	0.00	[2]
8912	genus	Sediminicola	1	3	3	3	3	3.00	0.00	[3]
8913	genus	Kineococcus	1	4	4	4	4	4.00	0.00	[4]
8914	genus	Steroidobacter	1	1	1	1	1	1.00	0.00	[1]
8915	genus	Hymenobacter	7	2	4	3	3	2.86	0.64	[3, 4, 2, 2, 3, 3, 3]
8916	genus	Pectobacterium	13	7	7	7	7	7.00	0.00	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
8917	genus	Methylophaga	2	3	3	3	3.0	3.00	0.00	[3, 3]
8918	genus	Candidatus Koribacter	1	1	1	1	1	1.00	0.00	[1]
8919	genus	Methylobacterium	15	4	11	5	5	5.53	1.63	[5, 6, 6, 5, 5, 7, 5, 5, 5, 11, 4, 4, 5, 5, 5]
8920	genus	Oxalobacter	2	1	2		1.5	1.50	0.50	[1, 2]
8921	genus	Zhihengliuella	1	3	3	3	3	3.00	0.00	[3]
8922	genus	Aquabacterium	1	3	3	3	3	3.00	0.00	[3]
8923	genus	Flavonifractor	1	2	2	2	2	2.00	0.00	[2]
8924	genus	Methanosarcina	23	3	3	3	3	3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
8925	genus	Oleiphilus	1	5	5	5	5	5.00	0.00	[5]
8926	genus	Gluconacetobacter	2	4	4	4	4.0	4.00	0.00	[4, 4]
8927	genus	Nitrosopumilus	6	1	1	1	1.0	1.00	0.00	[1, 1, 1, 1, 1, 1]
8928	genus	Thermomicrobium	1	2	2	2	2	2.00	0.00	[2]
8929	genus	Rufibacter	2	2	4		3.0	3.00	1.00	[2, 4]
8930	genus	GpVI	2	2	2	2	2.0	2.00	0.00	[2, 2]
8931	genus	Desulfomicrobium	2	2	2	2	2.0	2.00	0.00	[2, 2]
8932	genus	Methanohalobium	1	2	2	2	2	2.00	0.00	[2]
8933	genus	Methanospirillum	1	4	4	4	4	4.00	0.00	[4]
8934	genus	Croceicoccus	2	1	2		1.5	1.50	0.50	[1, 2]
8935	genus	Halobiforma	1	3	3	3	3	3.00	0.00	[3]
8936	genus	Thermosulfidibacter	1	1	1	1	1	1.00	0.00	[1]
8937	genus	Elizabethkingia	21	4	5	5	5	4.90	0.29	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5]
8938	genus	Catenulispora	1	3	3	3	3	3.00	0.00	[3]
8939	genus	Eikenella	1	4	4	4	4	4.00	0.00	[4]
8940	genus	Parvimonas	1	3	3	3	3	3.00	0.00	[3]
8941	genus	Aliivibrio	3	7	12	12	12	10.33	2.36	[12, 12, 7]
8942	genus	Akkermansia	3	3	3	3	3	3.00	0.00	[3, 3, 3]
8943	genus	Mycoplasma	114	1	3	1	1.0	1.36	0.53	[1, 1, 2, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 2, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]
8944	genus	Kitasatospora	2	9	9	9	9.0	9.00	0.00	[9, 9]
8945	genus	Psychroflexus	1	3	3	3	3	3.00	0.00	[3]
8946	genus	Symbiobacterium	1	6	6	6	6	6.00	0.00	[6]
8947	genus	Xylanimonas	1	3	3	3	3	3.00	0.00	[3]
8948	genus	Coprothermobacter	1	2	2	2	2	2.00	0.00	[2]
8949	genus	Cellvibrio	3	2	5		3	3.33	1.25	[3, 5, 2]
8950	genus	Syntrophus	1	1	1	1	1	1.00	0.00	[1]
8951	genus	Dokdonia	3	3	3	3	3	3.00	0.00	[3, 3, 3]
8952	genus	Eubacterium	5	2	7	5	5	4.80	1.60	[5, 7, 5, 2, 5]
8953	genus	Veillonella	5	4	4	4	4	4.00	0.00	[4, 4, 4, 4, 4]
8954	genus	Gluconobacter	5	4	5	5	5	4.60	0.49	[4, 5, 4, 5, 5]
8955	genus	Gramella	3	3	3	3	3	3.00	0.00	[3, 3, 3]
8956	genus	Archaeoglobus	5	1	1	1	1	1.00	0.00	[1, 1, 1, 1, 1]
8957	genus	Barnesiella	1	5	5	5	5	5.00	0.00	[5]
8958	genus	Isoptericola	2	3	4		3.5	3.50	0.50	[3, 4]
8959	genus	Ensifer	30	2	5	3	3.0	3.03	0.41	[3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
8960	genus	Desulfurobacterium	1	2	2	2	2	2.00	0.00	[2]
8961	genus	Oceanimonas	1	7	7	7	7	7.00	0.00	[7]
8962	genus	Sulfuriferula	1	3	3	3	3	3.00	0.00	[3]
8963	genus	Microlunatus	1	1	1	1	1	1.00	0.00	[1]
8964	genus	Methanosphaera	1	4	4	4	4	4.00	0.00	[4]
8965	genus	Gemmata	1	3	3	3	3	3.00	0.00	[3]
8966	genus	Anoxybacillus	7	7	9	9	9	8.43	0.73	[8, 8, 9, 7, 9, 9, 9]
8967	genus	Marichromatium	1	3	3	3	3	3.00	0.00	[3]
8968	genus	Methanolacinia	1	2	2	2	2	2.00	0.00	[2]
8969	genus	Simkania	1	1	1	1	1	1.00	0.00	[1]
8970	genus	Streptomyces	82	5	7	6	6.0	6.22	0.49	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 7, 6, 7, 6, 6, 6, 6, 7, 6, 6, 7, 6, 6, 6, 5, 5, 6, 6, 6, 6, 7, 7, 7, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 7, 7, 7, 6, 6, 6, 6, 7, 6, 7, 6, 6, 7, 6, 7, 6, 6, 7, 7, 6, 6, 6, 7, 6, 5, 6, 7, 6, 7]
8971	genus	Rhodoferax	4	2	3		2.5	2.50	0.50	[2, 3, 2, 3]
8972	genus	Halomicrobium	1	3	3	3	3	3.00	0.00	[3]
8973	genus	Aquisphaera	2	3	4		3.5	3.50	0.50	[4, 3]
8974	genus	Gardnerella	5	2	2	2	2	2.00	0.00	[2, 2, 2, 2, 2]
8975	genus	Melioribacter	1	1	1	1	1	1.00	0.00	[1]
8976	genus	Jeotgalibacillus	1	9	9	9	9	9.00	0.00	[9]
8977	genus	Thioalkalimicrobium	2	2	2	2	2.0	2.00	0.00	[2, 2]
8978	genus	Xenorhabdus	6	7	7	7	7.0	7.00	0.00	[7, 7, 7, 7, 7, 7]
